Column1,Column2,Column3,Column4,Column5,Column6,Column7
Cody Donovan,"6' 3""",205 lbs.,"74""",Orthodox,"Feb 20, 1981",http://ufcstats.com/fighter-details/7bc96507e4b38d3b
Cody Durden,"5' 7""",125 lbs.,"67""",Southpaw,"Mar 29, 1991",http://ufcstats.com/fighter-details/7f6ed67d3ed3c036
Cody East,"6' 3""",245 lbs.,--,Orthodox,"Jun 29, 1988",http://ufcstats.com/fighter-details/5713c1d2fac539ac
Cody Floyd,--,--,--,,"Jul 18, 1988",http://ufcstats.com/fighter-details/8164250600b7c91b
Cody Garbrandt,"5' 8""",125 lbs.,"65""",Orthodox,"Jul 07, 1991",http://ufcstats.com/fighter-details/d8c7c61b176e3994
Cody Gibson,"5' 10""",135 lbs.,"71""",Orthodox,"Sep 11, 1987",http://ufcstats.com/fighter-details/700a674c042b7a96
Cody McKenzie,"6' 0""",155 lbs.,"72""",Switch,"Dec 16, 1987",http://ufcstats.com/fighter-details/7be63795363029e8
Cody Pfister,"5' 10""",155 lbs.,"73""",Orthodox,"Jul 12, 1990",http://ufcstats.com/fighter-details/5904b0b38dc6718d
Cody Sons,"5' 9""",205 lbs.,--,,--,http://ufcstats.com/fighter-details/3324129f3745b300
Cody Stamann,"5' 6""",145 lbs.,"64""",Orthodox,"Nov 09, 1989",http://ufcstats.com/fighter-details/bf7ad5628363eec9
Colby Covington,"5' 11""",170 lbs.,"72""",Orthodox,"Feb 22, 1988",http://ufcstats.com/fighter-details/dc9572dd6ec74859
Cole Escovedo,"5' 7""",135 lbs.,"72""",Orthodox,"Aug 30, 1981",http://ufcstats.com/fighter-details/5df17b3620145578
Cole Miller,"6' 1""",145 lbs.,"73""",Orthodox,"Apr 26, 1984",http://ufcstats.com/fighter-details/282fa667ff9c51ed
Cole Province,"5' 9""",145 lbs.,"68""",Orthodox,"Jan 17, 1981",http://ufcstats.com/fighter-details/2a470ad41c22c25a
Cole Smith,"5' 11""",135 lbs.,"67""",Orthodox,"Apr 05, 1989",http://ufcstats.com/fighter-details/56709e66f1c6008f
Cole Williams,"6' 0""",170 lbs.,"73""",Orthodox,"Dec 15, 1983",http://ufcstats.com/fighter-details/f9a20a17d712ef7c
Colin Fletcher,"6' 2""",155 lbs.,--,Orthodox,"Jan 08, 1983",http://ufcstats.com/fighter-details/7d09200f6a77b20e
Colin Robinson,"6' 4""",243 lbs.,--,Orthodox,"Nov 27, 1968",http://ufcstats.com/fighter-details/1a1a4d7a29041d77
Colleen Schneider,--,135 lbs.,--,,--,http://ufcstats.com/fighter-details/aa943b9bc00cb0ed
ColleyBradford,"5' 7""",145 lbs.,--,,--,http://ufcstats.com/fighter-details/1433786ac76cf777
Collin Anglin,"5' 9""",145 lbs.,"71""",Orthodox,"Feb 20, 1993",http://ufcstats.com/fighter-details/047a91d3d9c79b05
Collin Hart,"6' 1""",185 lbs.,--,Orthodox,"Oct 12, 1989",http://ufcstats.com/fighter-details/16bf6a73bdd302cd
Collin Huckbody,"6' 3""",185 lbs.,"76""",Orthodox,"Sep 29, 1994",http://ufcstats.com/fighter-details/f372a848d250e006
Coltin Cole,--,185 lbs.,--,,"Apr 24, 1989",http://ufcstats.com/fighter-details/cecd72feb0d640e3
Colton Smith,"6' 0""",155 lbs.,"71""",Orthodox,"Aug 14, 1987",http://ufcstats.com/fighter-details/2e25c1d983c26311
Connor Matthews,--,145 lbs.,--,,"May 31, 1992",http://ufcstats.com/fighter-details/36e78278a77006d4
Conor Heun,"5' 10""",155 lbs.,--,Orthodox,"Feb 11, 1979",http://ufcstats.com/fighter-details/fdb02029556ff4ed
Conor McGregor,"5' 9""",155 lbs.,"74""",Southpaw,"Jul 14, 1988",http://ufcstats.com/fighter-details/f4c49976c75c5ab2
Constantinos Philippou,"5' 11""",185 lbs.,"73""",Orthodox,"Nov 29, 1979",http://ufcstats.com/fighter-details/05560764359161e4
Corey Anderson,"6' 3""",205 lbs.,"79""",Orthodox,"Sep 22, 1989",http://ufcstats.com/fighter-details/5e4eec08896c9423
Corey Hill,"6' 4""",155 lbs.,"80""",Orthodox,"Oct 03, 1978",http://ufcstats.com/fighter-details/abbc737317f66b81
Cortez Coleman,"6' 1""",185 lbs.,--,,"Jan 28, 1982",http://ufcstats.com/fighter-details/ffb20ae0db47ebe6
Cortney Casey,"5' 7""",125 lbs.,"67""",Orthodox,"May 05, 1987",http://ufcstats.com/fighter-details/5f179af5fffeb9f6
Cory Devela,"5' 0""",185 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/48544433372ecfa6
Cory Hendricks,"6' 3""",205 lbs.,--,,"May 10, 1988",http://ufcstats.com/fighter-details/9ab9912e0f8fa6d6
Cory McKenna,"5' 3""",115 lbs.,"58""",Orthodox,"Nov 07, 1999",http://ufcstats.com/fighter-details/3351aa64aa83c4d9
Cory Peterson,"6' 11""",400 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/5df10509264586e5
Cory Sandhagen,"5' 11""",135 lbs.,"70""",Switch,"Apr 20, 1992",http://ufcstats.com/fighter-details/65f09bacd3957381
Cory Walmsley,"6' 0""",205 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/83c6c3e0f8bde8ee
Coty Wheeler,"5' 6""",135 lbs.,"67""",Orthodox,"Oct 11, 1978",http://ufcstats.com/fighter-details/e57f0b06ea39e360
Court McGee,"5' 11""",170 lbs.,"75""",Orthodox,"Dec 12, 1984",http://ufcstats.com/fighter-details/523fa774700d7d3f
Courtney Buck,"5' 10""",135 lbs.,--,Orthodox,"Mar 19, 1982",http://ufcstats.com/fighter-details/3feed7d02711d8b7
Courtney Turner,"6' 2""",170 lbs.,--,,--,http://ufcstats.com/fighter-details/56f4b81ec4db61af
Crafton Wallace,"6' 0""",185 lbs.,--,Orthodox,"Nov 10, 1975",http://ufcstats.com/fighter-details/bf41b5131545da12
Craig Oxley,"5' 9""",155 lbs.,--,,"Feb 14, 1973",http://ufcstats.com/fighter-details/4bb9d7a32d02a03e
Craig White,"6' 2""",170 lbs.,"76""",Orthodox,"Jul 01, 1990",http://ufcstats.com/fighter-details/3dd949593346dbc3
Craig Zellner,"6' 2""",205 lbs.,--,Orthodox,"Sep 09, 1976",http://ufcstats.com/fighter-details/3794e5e0bb0defb6
Crezio de Souza,--,170 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/3746e21bb508391a
Cristiane Justino,"5' 8""",145 lbs.,"68""",Orthodox,"Jul 09, 1985",http://ufcstats.com/fighter-details/634bb0de2eb043b4
Cristiano Marcello,"5' 9""",155 lbs.,"72""",Orthodox,"Dec 03, 1977",http://ufcstats.com/fighter-details/ff4c3ab594c7fac3
Cristina Stanciu,"5' 3""",115 lbs.,--,Orthodox,"Mar 29, 1994",http://ufcstats.com/fighter-details/175852708cb55776
Crosley Gracie,"5' 9""",190 lbs.,--,Orthodox,"Jul 18, 1979",http://ufcstats.com/fighter-details/52d92050a046bc17
Cub Swanson,"5' 8""",145 lbs.,"70""",Orthodox,"Nov 02, 1983",http://ufcstats.com/fighter-details/d247691a6c0e9034
Cung Le,"5' 9""",185 lbs.,"70""",Southpaw,"May 25, 1972",http://ufcstats.com/fighter-details/d4f364dd076bb0e2
Curt Warburton,"6' 0""",155 lbs.,"73""",Orthodox,--,http://ufcstats.com/fighter-details/2721bb808bb2523c
Curtis Blaydes,"6' 4""",265 lbs.,"80""",Orthodox,"Feb 18, 1991",http://ufcstats.com/fighter-details/fa6796c55d6c5440
Curtis Millender,"6' 2""",170 lbs.,"76""",Orthodox,"Dec 01, 1987",http://ufcstats.com/fighter-details/f1928a52590c5532
Curtis Stout,"6' 1""",185 lbs.,--,Southpaw,"Nov 07, 1973",http://ufcstats.com/fighter-details/e09dbbd5fe3f0fe2
Cynthia Calvillo,"5' 4""",125 lbs.,"64""",Orthodox,"Jul 13, 1987",http://ufcstats.com/fighter-details/98215d037be5bcb7
Cyril Asker,"6' 0""",247 lbs.,"74""",Orthodox,"Dec 24, 1985",http://ufcstats.com/fighter-details/9be6020024133293
Cyrille Diabate,"6' 6""",205 lbs.,"81""",Southpaw,"Oct 06, 1973",http://ufcstats.com/fighter-details/43563a32c3f10e95
Cyrillo Padilha,"5' 11""",155 lbs.,--,,"Jan 23, 1978",http://ufcstats.com/fighter-details/856c4d2668a875f9
Da-Un Jung,"6' 4""",205 lbs.,"78""",Orthodox,"Dec 07, 1993",http://ufcstats.com/fighter-details/74f9448b97bf8bec
Da'Mon Blackshear,--,145 lbs.,--,,"Aug 12, 1994",http://ufcstats.com/fighter-details/da22387a0407a2dc
Dae Won Kim,"5' 11""",180 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/354808cf38d9d73c
Daichi Abe,"5' 11""",170 lbs.,"71""",Orthodox,"Nov 27, 1991",http://ufcstats.com/fighter-details/5140122c3eecd307
Daijiro Matsui,"5' 9""",200 lbs.,--,Orthodox,"Dec 05, 1972",http://ufcstats.com/fighter-details/cd42bbe8887bba90
Daiju Takase,"6' 0""",170 lbs.,--,Southpaw,"Apr 20, 1978",http://ufcstats.com/fighter-details/4f74c8be51db8a37
Daiki Hata,"5' 6""",139 lbs.,--,Orthodox,"Aug 24, 1982",http://ufcstats.com/fighter-details/c76ceda100ac0fad
Daisuke Nakamura,"5' 7""",154 lbs.,--,Orthodox,"Jun 10, 1980",http://ufcstats.com/fighter-details/a196332ee4aa8a82
Daisuke Sugie,"5' 6""",160 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/8215e4fe24e8e81b
Dakota Bush,"5' 10""",155 lbs.,"73""",Orthodox,"Jun 09, 1994",http://ufcstats.com/fighter-details/3033c1c080672475
Dakota Cochrane,"5' 8""",155 lbs.,--,,"May 01, 1986",http://ufcstats.com/fighter-details/8fa7e0bc052185ce
Dalcha Lungiambula,"5' 8""",185 lbs.,"76""",Orthodox,"Jul 31, 1987",http://ufcstats.com/fighter-details/ce632027bf2a871b
Dale Hartt,"5' 10""",155 lbs.,"69""",Orthodox,"Apr 04, 1979",http://ufcstats.com/fighter-details/058e4e08a1ad8aba
Damacio Page,"5' 6""",135 lbs.,"66""",Orthodox,"Sep 30, 1982",http://ufcstats.com/fighter-details/c96e2ae6021144a1
DaMarques Johnson,"6' 1""",170 lbs.,"75""",Orthodox,"Jun 28, 1982",http://ufcstats.com/fighter-details/322a56923b396b4d
Damian Grabowski,"6' 1""",241 lbs.,"75""",Orthodox,"May 12, 1980",http://ufcstats.com/fighter-details/3f11b5d4bd76a6d9
Damian Stasiak,"5' 5""",135 lbs.,"70""",Orthodox,"Feb 20, 1990",http://ufcstats.com/fighter-details/42a7e90605df3c8a
Damien Brown,"5' 10""",155 lbs.,"68""",Orthodox,"Dec 25, 1984",http://ufcstats.com/fighter-details/d024ed963e8bf7ea
Damien Trites,"5' 11""",165 lbs.,--,,"Aug 23, 1979",http://ufcstats.com/fighter-details/cb1c09c8126dbee0
Damion Douglas,--,170 lbs.,--,,--,http://ufcstats.com/fighter-details/ce3b669e39418414
Damir Hadzovic,"5' 9""",155 lbs.,"70""",Orthodox,"Aug 08, 1986",http://ufcstats.com/fighter-details/38c626ca912c7bac
Damir Ismagulov,"5' 10""",155 lbs.,"74""",Orthodox,"Feb 03, 1991",http://ufcstats.com/fighter-details/135d124172a0bea3
Damir Mirenic,"6' 0""",185 lbs.,--,Orthodox,"Aug 02, 1974",http://ufcstats.com/fighter-details/992c82450d96f726
Damon Jackson,"5' 11""",145 lbs.,"71""",Switch,"Aug 08, 1988",http://ufcstats.com/fighter-details/29af297d9f1de0f8
Damonte Robinson,"6' 0""",155 lbs.,"77""",,"Jun 10, 1995",http://ufcstats.com/fighter-details/2782235b078b72a7
Dan Barrera,"5' 9""",170 lbs.,--,Orthodox,"Dec 23, 1980",http://ufcstats.com/fighter-details/f12f979b657ab876
Dan Bobish,"6' 2""",345 lbs.,--,Southpaw,"Jan 26, 1970",http://ufcstats.com/fighter-details/f348d05403fad037
Dan Charles,"6' 2""",228 lbs.,--,,"Sep 24, 1985",http://ufcstats.com/fighter-details/32a4f1235f0dad73
Dan Christison,"6' 8""",265 lbs.,--,Orthodox,"Apr 26, 1972",http://ufcstats.com/fighter-details/b369533a577fa97c
Dan Cramer,"6' 2""",170 lbs.,--,Orthodox,"Oct 31, 1985",http://ufcstats.com/fighter-details/480b702debcb5433
Dan Evensen,"6' 3""",250 lbs.,--,Orthodox,"Jun 01, 1974",http://ufcstats.com/fighter-details/dd8aec6de7035943
Dan Hardy,"6' 0""",170 lbs.,"74""",Orthodox,"May 17, 1982",http://ufcstats.com/fighter-details/473ce3aa581251a2
Dan Henderson,"5' 11""",185 lbs.,"74""",Orthodox,"Aug 24, 1970",http://ufcstats.com/fighter-details/1ccf4e7caff270df
Dan Hooker,"6' 0""",145 lbs.,"75""",Switch,"Feb 13, 1990",http://ufcstats.com/fighter-details/193b9d1858bc4df3
Dan Ige,"5' 7""",145 lbs.,"71""",Orthodox,"Aug 06, 1991",http://ufcstats.com/fighter-details/82a5152216251682
Dan Lauzon,"5' 10""",155 lbs.,--,Orthodox,"Mar 30, 1988",http://ufcstats.com/fighter-details/4c8d6fde2dde07c4
Dan Miller,"6' 1""",185 lbs.,"74""",Orthodox,"Jun 30, 1981",http://ufcstats.com/fighter-details/d0c29452d3272603
Dan Molina,"5' 10""",216 lbs.,--,,"Jun 14, 1984",http://ufcstats.com/fighter-details/606136dee6f6ecea
Dan Moret,"6' 0""",155 lbs.,"73""",Southpaw,"Nov 21, 1986",http://ufcstats.com/fighter-details/66e98b3bb5fc5250
Dan O'Connor,"5' 4""",115 lbs.,--,,"Nov 17, 1982",http://ufcstats.com/fighter-details/69ea0119f6f0dfe0
Dan Severn,"6' 2""",250 lbs.,--,Southpaw,"Jun 08, 1958",http://ufcstats.com/fighter-details/c670aa48827d6be6
Dan Stittgen,"6' 1""",170 lbs.,--,Orthodox,"Nov 17, 1980",http://ufcstats.com/fighter-details/cc3147b49c7d7d92
Danaa Batgerel,"5' 7""",135 lbs.,"70""",Orthodox,"Jul 04, 1989",http://ufcstats.com/fighter-details/3b0a516d2921e0d6
Daniel Acacio,"5' 8""",180 lbs.,--,Orthodox,"Dec 27, 1977",http://ufcstats.com/fighter-details/1c5879330d42255f
Daniel Argueta,"5' 7""",145 lbs.,"70""",Southpaw,"Aug 13, 1993",http://ufcstats.com/fighter-details/e4ba58725825412d
Daniel Barez,"5' 6""",125 lbs.,"66""",Orthodox,"Dec 10, 1988",http://ufcstats.com/fighter-details/e8fe9c15d348e778
Daniel Cormier,"5' 11""",235 lbs.,"72""",Orthodox,"Mar 20, 1979",http://ufcstats.com/fighter-details/d967f0128c323de6
Daniel Da Silva,"5' 6""",125 lbs.,"70""",Switch,"Jun 05, 1996",http://ufcstats.com/fighter-details/31bb0772f21cabd8
Daniel Gallemore,"6' 5""",265 lbs.,--,,--,http://ufcstats.com/fighter-details/96706c75a2b14164
Daniel Gracie,"6' 2""",225 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/82d6a9ae41aac3f7
Daniel Jolly,"6' 1""",205 lbs.,"75""",Orthodox,"Sep 03, 1984",http://ufcstats.com/fighter-details/eeabcd4dc6619129
Daniel Kelly,"6' 0""",185 lbs.,"70""",Southpaw,"Oct 31, 1977",http://ufcstats.com/fighter-details/bdcbb976816fd256
Daniel Lacerda,--,125 lbs.,--,Switch,"Jun 05, 1996",http://ufcstats.com/fighter-details/b5681522d7d6b122
Daniel Marcos,"5' 7""",135 lbs.,--,,"Mar 07, 1993",http://ufcstats.com/fighter-details/850266b3dc4e506e
Daniel McWilliams,"6' 1""",185 lbs.,--,,--,http://ufcstats.com/fighter-details/7b03d9df5910917d
Daniel Omielanczuk,"6' 0""",247 lbs.,"74""",Southpaw,"Aug 31, 1982",http://ufcstats.com/fighter-details/470fedbc8563ac47
Daniel Pereira,"5' 10""",185 lbs.,--,,"Dec 13, 1990",http://ufcstats.com/fighter-details/44f46b0592ca0814
Daniel Pineda,"5' 7""",145 lbs.,"69""",Orthodox,"Aug 06, 1985",http://ufcstats.com/fighter-details/361d49960a196976
Daniel Puder,"6' 3""",235 lbs.,--,Orthodox,"Oct 09, 1981",http://ufcstats.com/fighter-details/66e0a70352fef46a
Daniel Roberts,"5' 10""",170 lbs.,"74""",Southpaw,"Aug 05, 1980",http://ufcstats.com/fighter-details/22edaf53ad59a967
Daniel Rodriguez,"6' 1""",170 lbs.,"74""",Southpaw,"Dec 31, 1986",http://ufcstats.com/fighter-details/8a1f3b5c526cd6e6
Daniel Santos,"5' 7""",135 lbs.,--,,"Mar 12, 1995",http://ufcstats.com/fighter-details/b67d6bacc68d4c92
Daniel Sarafian,"5' 9""",185 lbs.,"73""",Orthodox,"Aug 21, 1982",http://ufcstats.com/fighter-details/7e47047d0971d566
Daniel Schmitt,--,185 lbs.,--,,--,http://ufcstats.com/fighter-details/bd02e222a6166d50
Daniel Spitz,"6' 7""",245 lbs.,"82""",Orthodox,"Jul 31, 1990",http://ufcstats.com/fighter-details/f86cb5f25d545e0e
Daniel Spohn,"6' 4""",205 lbs.,"79""",Southpaw,"Oct 12, 1984",http://ufcstats.com/fighter-details/87f3bbf52e6c9dc9
Daniel Straus,"5' 7""",145 lbs.,"71""",,"Jul 27, 1984",http://ufcstats.com/fighter-details/15347cd4cdf01b03
Daniel Swain,"5' 9""",145 lbs.,"70""",Orthodox,"Jan 30, 1991",http://ufcstats.com/fighter-details/cc39185f2d7d89e4
Daniel Teymur,"5' 5""",145 lbs.,"69""",Orthodox,"Feb 03, 1988",http://ufcstats.com/fighter-details/fbf0537e420e698e
Daniel Weichel,"5' 10""",145 lbs.,"70""",,"Nov 22, 1984",http://ufcstats.com/fighter-details/7b9dade6bedaabbe
Daniel Zellhuber,"6' 1""",155 lbs.,"77""",Switch,"Jul 07, 1999",http://ufcstats.com/fighter-details/4148802ae4a50768
Danielle Taylor,"5' 0""",115 lbs.,"60""",Orthodox,"Oct 25, 1989",http://ufcstats.com/fighter-details/b76c6268dc1d3c05
Danillo Villefort,"6' 1""",185 lbs.,--,Orthodox,"May 08, 1983",http://ufcstats.com/fighter-details/fd87b1bbfcde9d5e
Danilo Belluardo,"6' 0""",155 lbs.,"74""",Southpaw,"Jul 21, 1994",http://ufcstats.com/fighter-details/c3f6db17cea09ca7
Danilo Marques,"6' 6""",205 lbs.,"77""",Orthodox,"Dec 26, 1985",http://ufcstats.com/fighter-details/687c15b2eddfaa63
Danilo Suzart,--,251 lbs.,--,,"Apr 12, 1991",http://ufcstats.com/fighter-details/3d99e5aa85d7576a
Danny Abbadi,"5' 11""",155 lbs.,--,Orthodox,"Jul 03, 1983",http://ufcstats.com/fighter-details/15df64c02b6b0fde
Danny Castillo,"5' 9""",155 lbs.,"71""",Orthodox,"Aug 25, 1979",http://ufcstats.com/fighter-details/d1e7fc58d4225cdf
Danny Chavez,"5' 8""",145 lbs.,"67""",Orthodox,"Mar 14, 1987",http://ufcstats.com/fighter-details/0de720c0f1d4ab9c
Danny Davis,"6' 2""",170 lbs.,--,,"Jul 28, 1982",http://ufcstats.com/fighter-details/570d40f993171b19
Danny Downes,"6' 0""",155 lbs.,"72""",Orthodox,"Apr 08, 1986",http://ufcstats.com/fighter-details/a66395395b5f1394
Danny Henry,"6' 0""",145 lbs.,"73""",Orthodox,"Jul 17, 1988",http://ufcstats.com/fighter-details/f7d73e452b064bf2
Danny Martinez,"5' 6""",125 lbs.,"67""",Orthodox,"Jun 14, 1985",http://ufcstats.com/fighter-details/8a9c6c4301f6d088
Danny Mitchell,"6' 2""",170 lbs.,--,Orthodox,"Aug 08, 1986",http://ufcstats.com/fighter-details/c06d554ce1713fd3
Danny Navarro,"5' 10""",155 lbs.,--,,"May 27, 1983",http://ufcstats.com/fighter-details/618f72750ec50b05
Danny Roberts,"6' 1""",170 lbs.,"74""",Southpaw,"Jul 14, 1987",http://ufcstats.com/fighter-details/a6cba6bb66c1a8c9
Danny Sabatello,"5' 10""",135 lbs.,"71""",Orthodox,"Mar 31, 1993",http://ufcstats.com/fighter-details/cb7ee07982de2a28
Dante Rivera,"6' 1""",185 lbs.,--,Southpaw,"Dec 08, 1974",http://ufcstats.com/fighter-details/288aaa8f82040e02
Danyelle Wolf,"5' 11""",145 lbs.,"70""",Orthodox,"Sep 08, 1983",http://ufcstats.com/fighter-details/a7e3f02fe2b2fe30
Darian Weeks,"5' 11""",170 lbs.,"72""",Orthodox,"Nov 23, 1993",http://ufcstats.com/fighter-details/326a001926ffb7ec
Darko Stosic,"6' 0""",205 lbs.,"76""",Orthodox,"Feb 09, 1992",http://ufcstats.com/fighter-details/025f0b1b58fbad01
Daron Cruickshank,"5' 8""",155 lbs.,"72""",Switch,"Jun 11, 1985",http://ufcstats.com/fighter-details/5f99b2bafb10305f
Darrel Gholar,"5' 8""",194 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/a24e080000fa7a35
Darrell Horcher,"5' 10""",155 lbs.,"70""",Southpaw,"Jul 28, 1987",http://ufcstats.com/fighter-details/18e8b7070228e728
Darrell Montague,"5' 6""",125 lbs.,"67""",Southpaw,"Nov 03, 1987",http://ufcstats.com/fighter-details/bffeb123b21c9aad
Darren Elkins,"5' 10""",145 lbs.,"71""",Orthodox,"May 16, 1984",http://ufcstats.com/fighter-details/92a9aa9c93192871
Darren Stewart,"6' 0""",205 lbs.,"74""",Orthodox,"Dec 30, 1990",http://ufcstats.com/fighter-details/a17ad5a5048e8c3f
Darren Till,"6' 0""",185 lbs.,"74""",Southpaw,"Dec 24, 1992",http://ufcstats.com/fighter-details/9ce6d5a03af801b7
Darren Uyenoyama,"5' 6""",125 lbs.,"65""",Orthodox,"Oct 15, 1979",http://ufcstats.com/fighter-details/6546af7ab545b90c
Darrick Minner,"5' 7""",145 lbs.,"69""",Orthodox,"Apr 28, 1990",http://ufcstats.com/fighter-details/34e516ab361afb1c
Darrill Schoonover,"6' 2""",220 lbs.,--,Orthodox,"Jul 18, 1985",http://ufcstats.com/fighter-details/5a558ba1ff5e9121
Darrion Caldwell,"5' 10""",135 lbs.,--,,"Dec 19, 1987",http://ufcstats.com/fighter-details/b7dc25ee40ee8334
Darrius Flowers,"5' 9""",170 lbs.,--,,"Aug 25, 1994",http://ufcstats.com/fighter-details/65db4065e2bc107d
Darryl Cobb,"5' 9""",185 lbs.,--,,"Aug 04, 1980",http://ufcstats.com/fighter-details/dc6d8256ee3dfba5
Dashawn Boatwright,"6' 0""",205 lbs.,--,Orthodox,"Feb 29, 1988",http://ufcstats.com/fighter-details/046a85108610c0d2
Dashon Johnson,"5' 7""",145 lbs.,--,Orthodox,"Jan 25, 1988",http://ufcstats.com/fighter-details/36207c58e854cae5
Dave Beneteau,"6' 2""",250 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/9fd1f08dd4aec14a
Dave Berry,--,--,--,,--,http://ufcstats.com/fighter-details/b3bbe88fecd6a0d2
Dave Cochran,"5' 6""",155 lbs.,--,,"May 10, 1973",http://ufcstats.com/fighter-details/6dbb1107de9a4a08
Dave Courchaine,"5' 8""",170 lbs.,--,,--,http://ufcstats.com/fighter-details/79ab17db3b40831a
Dave Dalgliesh,"6' 2""",205 lbs.,--,Orthodox,"Apr 05, 1978",http://ufcstats.com/fighter-details/ddbd0d6259ce57cc
Dave Galera,"5' 11""",135 lbs.,--,Orthodox,"Jan 12, 1978",http://ufcstats.com/fighter-details/0876d21328cf4a45
Dave Herman,"6' 4""",242 lbs.,"77""",Orthodox,"Oct 03, 1984",http://ufcstats.com/fighter-details/cbd6f1abf955e628
Dave Jansen,"5' 9""",155 lbs.,"73""",Orthodox,"Aug 21, 1979",http://ufcstats.com/fighter-details/335ad945324c3a2e
Dave Martin,"6' 0""",205 lbs.,--,,--,http://ufcstats.com/fighter-details/92c96df8bdab5fea
Dave Menne,"5' 10""",170 lbs.,--,Orthodox,"Jul 29, 1974",http://ufcstats.com/fighter-details/275cafc9de131c83
Dave Phillips,"6' 0""",185 lbs.,--,Orthodox,"Jan 12, 1980",http://ufcstats.com/fighter-details/99020eeb8cd5689d
Dave Rickels,"5' 11""",155 lbs.,--,,"Jan 05, 1989",http://ufcstats.com/fighter-details/98b76850b5f1e836
Dave Strasser,"5' 10""",170 lbs.,--,Orthodox,"Jul 13, 1969",http://ufcstats.com/fighter-details/980b4e712489098e
Dave Terrel,"5' 8""",170 lbs.,--,Southpaw,"May 10, 1978",http://ufcstats.com/fighter-details/b9aa0024f295609e
Dave Zitanick,--,170 lbs.,--,,"Mar 05, 1980",http://ufcstats.com/fighter-details/be124bdd60fab7d5
Davey Grant,"5' 8""",135 lbs.,"69""",Orthodox,"Dec 18, 1985",http://ufcstats.com/fighter-details/113df4fde64735c6
Davi Ramos,"5' 6""",155 lbs.,"70""",Orthodox,"Nov 05, 1986",http://ufcstats.com/fighter-details/0052de90691d4a93
David Abbott,"6' 0""",265 lbs.,--,Switch,--,http://ufcstats.com/fighter-details/b361180739bed4b0
David Avellan,"5' 9""",185 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/956dcac65e7b34d6
David Baron,"5' 6""",155 lbs.,--,Switch,"Feb 15, 1973",http://ufcstats.com/fighter-details/80c0bed43da0e27b
David Barrios,"5' 6""",145 lbs.,--,,--,http://ufcstats.com/fighter-details/e6015889f50075d2
David Bielkheden,"5' 10""",155 lbs.,"71""",Orthodox,"Jun 06, 1979",http://ufcstats.com/fighter-details/1efa064872f089d0
David Blanco,"5' 7""",145 lbs.,--,,--,http://ufcstats.com/fighter-details/ebf298f8ac7e232b
David Branch,"6' 1""",185 lbs.,"78""",Orthodox,"Sep 26, 1981",http://ufcstats.com/fighter-details/d2c55d1d2e67773b
David Dodd,"6' 2""",200 lbs.,--,Orthodox,"Sep 22, 1973",http://ufcstats.com/fighter-details/c2a7623f398d9bd7
David Douglas,"5' 11""",155 lbs.,--,,"Aug 16, 1981",http://ufcstats.com/fighter-details/7cf0944b88966118
David Dvorak,"5' 5""",125 lbs.,"68""",Orthodox,"Jun 05, 1992",http://ufcstats.com/fighter-details/9ada30894bf04e19
David Gardner,"5' 11""",155 lbs.,--,Orthodox,"May 17, 1977",http://ufcstats.com/fighter-details/70167689d6a01793
David Gomez,--,155 lbs.,--,,"Aug 08, 1983",http://ufcstats.com/fighter-details/489413d3be819647
David Heath,"5' 11""",205 lbs.,"72""",Orthodox,"Feb 10, 1976",http://ufcstats.com/fighter-details/4f95f74620a6b7a4
David Hood,"6' 0""",200 lbs.,--,,--,http://ufcstats.com/fighter-details/5af480a3b2e1726b
